Date,High,Low,Open,Close,Volume,Adj Close
1973-02-21,2.273437976837158,2.257812976837158,0.0,2.265625,92800.0,0.4005067050457001
1973-02-22,2.304687976837158,2.265625,0.0,2.296875,35200.0,0.4060305058956146
1973-02-23,2.328125,2.28125,0.0,2.328125,92800.0,0.4115549921989441
1973-02-26,2.390625,2.320312976837158,0.0,2.320312976837158,284800.0,0.4101738929748535
1973-02-27,2.351562976837158,2.3125,0.0,2.34375,280000.0,0.41431695222854614
1973-02-28,2.375,2.328125,0.0,2.375,113600.0,0.41984108090400696
1973-03-01,2.390625,2.375,0.0,2.390625,144000.0,0.4226034879684448
1973-03-02,2.398437976837158,2.367187976837158,0.0,2.390625,124800.0,0.4226034879684448
1973-03-05,2.414062976837158,2.390625,0.0,2.398437976837158,129600.0,0.4239844083786011
1973-03-06,2.429687976837158,2.398437976837158,0.0,2.414062976837158,132800.0,0.4267467260360718
1973-03-07,2.445312976837158,2.421875,0.0,2.4375,169600.0,0.43088972568511963
1973-03-08,2.429687976837158,2.421875,0.0,2.421875,92800.0,0.42812779545783997
1973-03-09,2.4375,2.414062976837158,0.0,2.414062976837158,211200.0,0.4267467260360718
1973-03-12,2.4375,2.414062976837158,0.0,2.421875,89600.0,0.42812779545783997
1973-03-13,2.492187976837158,2.4375,0.0,2.492187976837158,176000.0,0.4405572712421417
1973-03-14,2.5,2.4375,0.0,2.4375,176000.0,0.43088972568511963
1973-03-15,2.445312976837158,2.390625,0.0,2.390625,115200.0,0.4226034879684448
1973-03-16,2.390625,2.28125,0.0,2.296875,438400.0,0.4060305058956146
1973-03-19,2.28125,2.25,0.0,2.273437976837158,312000.0,0.40188729763031006
1973-03-20,2.289062976837158,2.257812976837158,0.0,2.28125,870400.0,0.40326860547065735
1973-03-21,2.28125,2.257812976837158,0.0,2.257812976837158,270400.0,0.3991253674030304
1973-03-22,2.25,2.226562976837158,0.0,2.234375,158400.0,0.3949822783470154
1973-03-23,2.234375,2.195312976837158,0.0,2.210937976837158,761600.0,0.39083924889564514
